timestamp,id,group,action,duration
2016-10-16 23:22:38.824373,873805,experiment,enroll,109.7141217569124
2016-10-16 23:44:03.388405,638233,control,view,68.01175321273462
2016-10-17 00:12:46.377268,815838,experiment,enroll,21.56117312195945
2016-10-17 01:02:33.828919,520871,control,view,21.113531640026835
2016-10-17 01:59:38.784795,791122,control,view,234.8747708218704
2016-10-17 02:17:19.038383,739218,control,enroll,58.194852600916825
2016-10-17 02:56:08.970838,918005,control,view,16.813670169074456
2016-10-17 03:31:32.129569,849995,experiment,enroll,176.05441053420694
2016-10-17 05:22:26.783950,245666,control,view,118.71585645989364
2016-10-17 07:13:55.105163,522484,experiment,view,79.99401387334811
2016-10-17 07:22:25.862983,239741,experiment,enroll,57.2757731155589
2016-10-17 07:35:02.997611,588747,control,view,189.60623400063264
2016-10-17 08:22:29.778071,830270,experiment,view,149.3092241081149
2016-10-17 09:28:45.432066,587463,control,enroll,176.80900863691107
2016-10-17 10:55:47.687202,196399,experiment,view,231.7447126189489
2016-10-17 10:59:12.748399,701630,experiment,view,109.27231367553358
2016-10-17 11:32:31.804126,263852,control,view,82.48310681680857
2016-10-17 11:54:53.978860,924150,control,enroll,7.662106103576223
2016-10-17 12:15:23.049142,886464,control,enroll,165.72858865431266
2016-10-17 13:46:31.885900,846692,control,enroll,20.70894489869346
2016-10-17 14:07:05.542443,714157,experiment,view,33.03289498076468
2016-10-17 15:06:15.444818,234857,experiment,view,130.13015050209412
2016-10-17 15:38:19.789472,903423,experiment,view,18.84808189856284
2016-10-17 16:08:51.566393,835829,control,view,93.73491946341991
2016-10-17 17:44:42.684089,490414,control,view,61.4122262407877
2016-10-17 18:05:40.544693,917531,control,view,56.84035940803668
2016-10-17 18:14:55.721458,284198,control,enroll,149.3218353102036
2016-10-17 18:41:16.416713,331708,experiment,view,60.51188713520014
2016-10-17 18:48:25.577967,898291,control,view,139.7927826575959
2016-10-17 18:54:46.975093,831777,control,view,152.2599833807717
2016-10-17 19:47:01.186798,631496,control,view,56.41330376323013
2016-10-17 20:07:54.460637,893656,experiment,enroll,114.46055373789707
2016-10-17 21:59:07.130625,360162,control,view,91.03577176716286
2016-10-17 22:13:06.513390,685131,experiment,view,119.94416269336769
2016-10-17 23:01:58.046281,242451,experiment,view,162.2685407159986
2016-10-17 23:10:28.920287,598507,experiment,enroll,170.3760396336478
2016-10-18 01:59:41.589175,487716,experiment,enroll,177.97522342734433
2016-10-18 02:00:44.280302,575494,control,enroll,137.86709775268096
2016-10-18 02:33:52.248278,632496,control,enroll,152.99420735792143
2016-10-18 02:54:57.476685,446229,control,enroll,170.2384880731166
2016-10-18 03:18:48.719818,732585,experiment,view,166.97529705479818
2016-10-18 05:32:59.829126,283050,control,view,44.396161065383346
2016-10-18 06:41:04.179587,883320,control,view,193.89854208199696
2016-10-18 08:01:55.402368,421955,experiment,view,178.57618754547852
2016-10-18 08:28:24.472222,609614,control,view,279.8459548181751
2016-10-18 08:57:28.859857,356139,control,view,63.17217257751237
2016-10-18 09:49:42.083036,200876,experiment,view,248.2407921365817
2016-10-18 10:02:20.124792,732243,control,view,83.99734822723332
2016-10-18 10:09:07.776965,260431,experiment,view,130.07413727249744
2016-10-18 10:32:45.076892,923850,experiment,enroll,206.55694343968585
2016-10-18 10:44:06.305511,587634,control,view,187.39184480748506
2016-10-18 11:32:14.378758,841632,experiment,view,243.73128992198792
2016-10-18 11:33:33.731650,913156,experiment,view,54.36248807465974
2016-10-18 11:44:33.493040,498206,experiment,view,63.08192981430669
2016-10-18 12:48:22.836088,219829,control,view,120.44943623404221
2016-10-18 13:34:01.610620,418438,control,view,165.74944991592932
2016-10-18 14:13:58.825832,516476,experiment,view,67.79207668312525
2016-10-18 14:21:38.624377,724686,control,view,325.3605805341401
2016-10-18 15:19:36.978681,265698,control,view,126.57681797946304
2016-10-18 15:23:21.778902,668031,control,view,4.035522323613948
2016-10-18 15:37:09.951774,463093,experiment,view,101.56216049635964
2016-10-18 15:40:55.179361,782172,control,enroll,134.7656640583233
2016-10-18 15:59:49.000369,876840,control,view,28.155377586974964
2016-10-18 16:07:59.447292,449359,experiment,view,82.19099538978095
2016-10-18 17:12:32.567565,465799,control,view,116.74189471025466
2016-10-18 17:24:53.458770,222941,control,view,107.10124473026188
2016-10-18 18:31:24.604870,704468,experiment,view,25.804704315896416
2016-10-18 18:38:00.171327,679788,experiment,view,93.33973017724534
2016-10-18 18:52:28.630895,595191,experiment,view,274.4112816504985
2016-10-18 18:52:45.976842,286765,experiment,view,157.1766821498905
2016-10-18 19:00:10.406906,404953,experiment,view,238.9159816012252
2016-10-18 19:00:56.838519,780744,experiment,view,209.00936487523532
2016-10-18 19:32:45.872028,247514,control,view,121.50527090075731
2016-10-18 20:15:05.365100,676977,experiment,view,25.765890978724972
2016-10-18 20:28:09.755293,193349,experiment,enroll,223.68888213468898
2016-10-18 21:00:57.802910,795016,experiment,enroll,176.25666067147495
2016-10-18 21:45:54.531969,717870,experiment,view,285.13512522999844
2016-10-18 22:59:42.902422,656851,control,view,55.34145388476344
2016-10-19 00:29:30.711659,764139,control,view,146.31265360439227
2016-10-19 01:29:59.082368,437792,experiment,enroll,182.9467965459384
2016-10-19 02:31:15.472834,686187,experiment,view,177.55774320468728
2016-10-19 02:45:58.787224,533891,experiment,view,228.3306369659774
2016-10-19 04:09:52.120829,512866,control,view,96.06668425094341
2016-10-19 04:29:07.884840,350891,experiment,view,188.81319698840332
2016-10-19 04:56:32.869113,460544,control,view,118.91384770653949
2016-10-19 06:03:10.039569,715752,control,enroll,86.23678141953718
2016-10-19 06:12:23.363229,707373,control,view,44.52302405462686
2016-10-19 06:47:30.745401,489004,experiment,view,255.79654182166
2016-10-19 07:12:05.899315,290096,experiment,view,34.72432593356555
2016-10-19 08:17:51.977837,838499,experiment,view,147.5470142339569
2016-10-19 10:00:29.285565,415168,control,enroll,50.49884220691439
2016-10-19 11:38:04.795767,712481,experiment,view,247.01673547045186
2016-10-19 14:02:34.448845,657144,control,view,144.69549088015674
2016-10-19 17:43:20.790398,192583,control,enroll,117.07063951592136
2016-10-19 18:11:36.852099,297273,control,view,148.21712502772223
2016-10-19 19:09:44.344230,842563,experiment,view,277.3558786024803
2016-10-19 19:45:19.920362,627148,control,view,12.516157525797894
2016-10-19 23:21:23.358749,494464,experiment,view,175.8953280566127
2016-10-20 00:44:56.588361,780941,control,view,183.0598680646005
2016-10-20 01:40:36.262388,363379,experiment,enroll,230.99675590655292
2016-10-20 02:07:03.241817,680019,experiment,enroll,65.02610844147179
2016-10-20 02:57:44.309775,491362,experiment,view,65.53989216574485
2016-10-20 03:42:02.300542,416514,experiment,view,164.5761999547871
2016-10-20 04:10:57.445955,752529,experiment,view,91.16383763843294
2016-10-20 04:31:04.319083,347638,experiment,view,97.7258816453631
2016-10-20 04:53:29.034973,454331,control,view,67.76909396472594
2016-10-20 05:20:13.462136,888726,experiment,enroll,151.34471541886023
2016-10-20 05:32:59.980994,799527,control,view,198.0727166403067
2016-10-20 06:25:32.270083,437534,experiment,view,262.1746842243676
2016-10-20 08:22:21.855133,668912,experiment,view,145.21719582288162
2016-10-20 08:30:53.297577,771304,experiment,view,93.68923771057017
2016-10-20 09:31:50.883581,833541,experiment,view,59.92069621291651
2016-10-20 10:52:32.391345,190350,control,enroll,127.92417023053179
2016-10-20 12:14:22.190566,449572,experiment,view,119.71962422676997
2016-10-20 13:14:49.840416,487020,control,view,21.82756236698941
2016-10-20 14:16:14.675702,426243,control,view,113.9392166280064
2016-10-20 14:25:32.394704,847473,experiment,view,135.3974415008868
2016-10-20 16:32:08.850737,402881,experiment,enroll,176.3022991527581
2016-10-20 18:48:42.023615,507556,control,enroll,193.14245414536967
2016-10-20 18:50:31.357515,539423,experiment,enroll,23.216697389935888
2016-10-20 19:42:43.600413,821297,control,view,31.303675379320396
2016-10-20 20:41:18.038885,465597,experiment,view,141.01771276235925
2016-10-20 20:50:05.433879,500461,control,view,88.01889147904888
2016-10-20 21:00:44.715015,419367,control,view,198.74054454271518
2016-10-20 22:35:10.970240,519853,control,enroll,58.040071887575856
2016-10-20 23:23:48.338180,257061,control,enroll,176.58146676979152
2016-10-21 00:00:30.936547,258249,experiment,enroll,191.00264817837964
2016-10-21 00:10:49.226006,842284,experiment,view,222.64334893352063
2016-10-21 01:33:57.226911,648512,control,view,152.08969070028198
2016-10-21 02:11:00.634131,796772,experiment,view,203.6227902383096
2016-10-21 02:14:49.282302,771152,experiment,enroll,178.6978545233199
2016-10-21 02:19:36.085694,700569,control,view,68.28512931634376
2016-10-21 03:09:47.017442,610432,experiment,view,53.44295923070596
2016-10-21 04:28:21.668259,213614,experiment,view,134.61559632285784
2016-10-21 06:37:18.299104,394443,experiment,view,104.42941528320064
2016-10-21 07:47:26.951147,769212,experiment,view,67.9221768360094
2016-10-21 08:24:49.443936,413878,experiment,enroll,81.5033582346139
2016-10-21 09:24:50.993429,594109,experiment,view,166.08501544175266
2016-10-21 10:04:25.472158,680753,experiment,enroll,158.18913891034578
2016-10-21 12:16:18.344482,823079,experiment,view,60.61141487374518
2016-10-21 12:23:37.561798,800205,control,view,155.45835338382489
2016-10-21 12:25:27.731824,234171,control,view,87.08362486314383
2016-10-21 13:18:48.125385,599476,experiment,view,138.7407067134157
2016-10-21 13:41:17.929800,534094,experiment,view,123.46835326055128
2016-10-21 14:02:54.926644,414748,control,view,157.46120904543312
2016-10-21 14:39:40.432176,226264,control,view,183.36150456939615
2016-10-21 14:54:41.986023,201955,experiment,view,188.30313046632025
2016-10-21 15:49:14.515305,639621,control,view,201.2244090207243
2016-10-21 16:03:53.199994,801863,control,view,91.7005253880872
2016-10-21 16:09:19.037090,615450,control,view,83.40642975050247
2016-10-21 16:41:59.907388,381072,control,view,69.71245959065182
2016-10-21 17:22:33.090193,935259,experiment,enroll,182.16310414850605
2016-10-21 17:34:34.612551,341863,control,view,95.38970004902392
2016-10-21 18:42:29.167967,535631,experiment,view,140.0701162689703
2016-10-21 20:17:27.577305,724590,experiment,view,99.7596911353224
2016-10-21 20:18:42.363288,724590,experiment,view,99.7596911353224
2016-10-21 21:03:02.369151,892832,experiment,enroll,63.738623656301954
2016-10-21 22:07:34.986109,726005,experiment,view,140.20920558309322
2016-10-21 23:59:27.754407,310429,experiment,view,31.737128271446988
2016-10-22 00:11:09.988644,273982,control,view,249.733449528374
2016-10-22 00:54:13.331619,545553,experiment,enroll,152.20792167542137
2016-10-22 02:36:11.392981,666989,control,view,18.17467603670204
2016-10-22 04:18:00.069022,702893,experiment,view,130.03335727191632
2016-10-22 06:17:18.870516,765883,control,view,187.45505891606132
2016-10-22 06:19:13.548876,360215,experiment,view,111.69152528296956
2016-10-22 07:08:16.979078,874572,experiment,enroll,49.25797670726897
2016-10-22 08:02:32.891928,825171,control,view,73.88377840974587
2016-10-22 09:21:10.404046,819179,experiment,view,151.3906190455246
2016-10-22 10:53:34.171402,470135,experiment,enroll,4.8570366732433286
2016-10-22 11:24:12.361563,763541,control,enroll,170.88027902905242
2016-10-22 11:36:03.116945,602875,control,view,103.29165058547258
2016-10-22 12:25:14.968632,863983,experiment,enroll,100.98755821680443
2016-10-22 13:24:03.345812,808489,control,view,177.5050133030329
2016-10-22 13:28:53.115318,312322,experiment,view,60.762281869797754
2016-10-22 13:32:12.833205,670967,experiment,view,80.24728218405579
2016-10-22 14:32:04.656322,213336,experiment,view,210.80554434102245
2016-10-22 14:33:21.475562,598214,experiment,view,275.6727220232715
2016-10-22 15:41:25.207135,190889,experiment,view,245.84110905864537
2016-10-22 17:45:35.532860,506275,control,enroll,8.333170535897992
2016-10-22 18:17:50.104846,234318,experiment,view,208.71789584414958
2016-10-22 18:34:03.610102,288662,control,view,110.39198729378944
2016-10-22 19:18:47.400937,698778,experiment,view,65.63442722202244
2016-10-22 19:35:55.911907,715064,experiment,enroll,61.496632520771364
2016-10-22 20:00:58.166832,501202,control,view,140.2284503165034
2016-10-22 20:07:27.706477,754711,experiment,view,184.433420689207
2016-10-22 20:57:23.698169,583472,control,view,149.30181436045083
2016-10-22 21:16:51.909066,270504,experiment,view,10.975693863936042
2016-10-22 21:33:07.555180,609304,control,view,195.588844595356
2016-10-22 21:40:26.897329,228287,control,view,253.0210633428828
2016-10-22 22:05:24.674123,185330,control,enroll,145.68925232561008
2016-10-22 22:37:57.925777,314334,control,enroll,160.4554492409486
2016-10-22 23:28:43.528897,584905,control,enroll,203.3401129659641
2016-10-23 00:58:41.609985,902711,control,view,151.4992442983067
2016-10-23 01:17:29.700835,230291,experiment,view,230.7983136555877
2016-10-23 02:52:40.807799,376034,experiment,view,115.87414263679476
2016-10-23 03:05:13.003076,314669,experiment,view,65.26677787248218
2016-10-23 03:05:14.721028,451085,control,enroll,75.9043907639882
2016-10-23 03:05:45.425012,314669,experiment,view,65.26677787248218
2016-10-23 04:52:34.113647,704840,experiment,view,56.0201415607428
2016-10-23 05:35:22.936739,426595,control,enroll,53.823491451348325
2016-10-23 05:40:23.435129,784508,experiment,enroll,83.40367713576708
2016-10-23 06:46:38.002780,872826,control,view,82.25244595766894
2016-10-23 07:56:26.156551,540208,control,view,92.6336769097906
2016-10-23 08:18:05.508944,328530,experiment,enroll,63.92245175491857
2016-10-23 08:29:13.771816,729984,experiment,view,136.88358689695102
2016-10-23 09:16:59.042209,824131,experiment,enroll,216.42565946246373
2016-10-23 09:46:51.120051,229144,control,enroll,63.824608888998156
2016-10-23 10:59:29.207661,215819,experiment,view,145.25180561727538
2016-10-23 11:09:08.650617,290715,experiment,view,226.2170536672345
2016-10-23 11:25:36.329933,755151,experiment,enroll,76.41512155759938
2016-10-23 11:44:21.207733,664550,experiment,view,224.14511225735734
2016-10-23 12:24:53.524486,347714,experiment,view,167.39183043497837
2016-10-23 13:21:39.372135,518159,experiment,view,145.24722574404697
2016-10-23 13:33:57.336995,391012,experiment,view,85.0348187184363
2016-10-23 14:16:57.828052,565239,experiment,view,94.34339964183212
2016-10-23 14:25:02.399611,530295,control,view,14.463684423835875
2016-10-23 18:11:49.280371,752424,experiment,view,315.5057523608458
2016-10-23 18:50:38.227088,300830,control,view,175.31979119475034
2016-10-23 18:51:42.270837,827740,control,view,66.714382020925
2016-10-23 19:55:25.324299,512567,control,enroll,61.924279554931715
2016-10-23 20:09:26.388718,666440,experiment,view,222.60256502668446
2016-10-23 20:36:29.525669,250145,experiment,view,177.66315994103147
2016-10-23 20:48:05.439840,286057,experiment,enroll,211.62215399172447
2016-10-23 20:48:30.158367,222734,control,view,132.137732572977
2016-10-23 21:03:38.645619,207923,experiment,enroll,122.72436129222694
2016-10-23 21:19:10.084951,479448,control,view,97.52460550685858
2016-10-23 23:58:21.122892,926038,control,view,82.61130558972819
2016-10-24 01:04:08.843428,201184,control,view,164.38114884469334
2016-10-24 01:21:23.463841,367323,experiment,view,207.975030017082
2016-10-24 01:53:13.901421,244343,experiment,view,125.0791376244911
2016-10-24 02:01:48.764208,710105,experiment,view,0.2817785091817768
2016-10-24 02:17:59.010540,827045,experiment,view,75.32119843051295
2016-10-24 02:43:00.572964,223277,experiment,view,203.48895406012943
2016-10-24 02:48:53.380477,322227,experiment,view,84.31293457475539
2016-10-24 03:09:23.204416,506554,experiment,enroll,147.48234525817185
2016-10-24 03:43:48.207861,436545,experiment,view,122.63610930404505
2016-10-24 04:27:46.072130,228080,control,enroll,117.62064494917487
2016-10-24 04:47:49.878633,191536,control,view,143.59041866953004
2016-10-24 07:39:59.183046,474412,control,enroll,238.2268080481404
2016-10-24 08:34:58.349868,412480,experiment,enroll,103.78708858773584
2016-10-24 09:05:32.954473,245401,experiment,enroll,180.3928548481567
2016-10-24 09:06:11.500154,215778,control,view,153.3454749741837
2016-10-24 09:26:39.704874,423888,experiment,enroll,252.40209155096204
2016-10-24 10:00:20.074332,705720,experiment,view,191.47822275005348
2016-10-24 10:15:26.403100,746638,control,view,48.529377970923825
2016-10-24 10:35:55.464820,401687,control,enroll,42.9489339902769
2016-10-24 10:38:45.990804,245739,experiment,view,8.973350886622171
2016-10-24 12:20:41.891710,217378,control,enroll,157.01357484645234
2016-10-24 12:58:29.049418,482998,control,enroll,100.28410150190297
2016-10-24 13:23:42.624007,869593,experiment,view,145.70294495783432
2016-10-24 13:29:21.916817,449244,experiment,view,61.008083095144904
2016-10-24 13:30:25.843971,449244,experiment,enroll,61.008083095144904
2016-10-24 13:48:44.080000,781267,experiment,view,198.8911418871721
2016-10-24 16:00:09.575280,724401,experiment,view,126.51907050444343
2016-10-24 17:37:53.876241,229626,experiment,view,101.34918282151013
2016-10-24 19:31:35.828053,932109,experiment,view,218.39613609528203
2016-10-24 20:27:56.775465,746753,control,view,15.265728455927784
2016-10-24 20:55:51.923149,272377,control,view,110.54700169819256
2016-10-24 21:24:26.881331,488117,control,enroll,92.9200703362553
2016-10-24 21:36:18.327574,821879,control,enroll,259.07116938770923
2016-10-24 22:00:53.597859,238028,experiment,view,140.54457603053885
2016-10-24 23:06:34.396828,831271,control,enroll,184.49814399797782
2016-10-24 23:40:16.689766,567681,experiment,view,240.0546651854991
2016-10-24 23:45:29.037897,246741,experiment,view,33.56583637018272
2016-10-25 00:30:11.391371,893991,experiment,view,122.96511848424143
2016-10-25 00:38:10.737601,260631,experiment,view,216.01470463700028
2016-10-25 00:38:29.465976,487352,control,enroll,182.48652042357747
2016-10-25 00:42:36.797801,250826,control,view,110.62741366873271
2016-10-25 00:43:45.474397,327540,experiment,view,176.4200628396455
2016-10-25 01:37:51.090638,346148,control,enroll,57.857749491761425
2016-10-25 02:17:01.567755,738075,control,enroll,218.94474863168202
2016-10-25 03:18:36.840938,732601,control,view,45.584465485516226
2016-10-25 03:41:29.490201,282642,experiment,view,239.8254676295359
2016-10-25 03:55:01.146587,278759,control,view,46.6172458976551
2016-10-25 05:19:51.521276,475497,control,view,181.7188370931098
2016-10-25 06:14:36.744723,301122,experiment,view,217.7791601590654
2016-10-25 06:27:58.335718,571701,control,enroll,190.3421324023932
2016-10-25 06:35:33.039806,613742,control,view,47.90129658977754
2016-10-25 06:52:39.819576,511404,control,view,150.3595387753769
2016-10-25 08:10:57.570504,874521,experiment,view,216.7585920162181
2016-10-25 09:34:47.796445,470483,experiment,view,111.0288753022492
2016-10-25 10:29:44.219931,555972,experiment,view,83.40300074582284
2016-10-25 10:32:30.295052,215550,control,view,160.9435307160725
2016-10-25 10:56:29.244502,287392,control,view,114.68793277549216
2016-10-25 11:24:25.330989,889878,experiment,view,125.41709621725029
2016-10-25 11:58:34.391059,526183,experiment,view,77.66611638951092
2016-10-25 12:36:27.874018,483568,control,view,83.8301220200373
2016-10-25 13:40:55.043011,805256,control,view,12.48480556877199
2016-10-25 14:02:39.637371,293949,control,view,43.55183276275359
2016-10-25 14:07:40.926604,460802,control,view,164.78135792786497
2016-10-25 15:29:24.888250,498367,experiment,enroll,121.49228530439692
2016-10-25 16:41:52.024860,836644,control,enroll,116.180569732875
2016-10-25 16:51:37.836371,925635,control,view,36.64980047715359
2016-10-25 17:01:00.320457,852630,experiment,enroll,269.00953350485
2016-10-25 17:04:40.294290,346484,experiment,enroll,213.5905897491796
2016-10-25 18:03:20.392929,805867,experiment,view,85.90963901342516
2016-10-25 18:07:55.699499,867687,experiment,enroll,231.0883092516423
2016-10-25 18:42:42.908192,729998,control,view,199.91619119784772
2016-10-25 18:45:19.757019,655773,control,view,221.38892851596668
2016-10-25 19:00:28.888630,399123,control,view,21.397994547558653
2016-10-25 19:04:13.595104,542117,experiment,view,50.04400501077709
2016-10-25 19:35:01.089607,502921,experiment,view,78.00914399231854
2016-10-25 19:42:32.543451,820576,experiment,view,160.82235545529468
2016-10-25 20:53:00.520461,831510,experiment,view,18.133721516924826
2016-10-25 21:02:00.049548,360316,experiment,view,178.96792680954982
2016-10-25 22:56:09.927817,855757,experiment,view,249.68465536982228
2016-10-25 23:05:20.728297,636484,control,view,76.24125456930827
2016-10-25 23:09:58.003962,550074,control,view,208.11333531980273
2016-10-25 23:48:03.458021,569630,experiment,view,119.64200598201808
2016-10-26 00:08:41.234428,459661,experiment,view,242.07705580196168
2016-10-26 01:04:24.142967,868072,experiment,view,11.760859115158356
2016-10-26 02:18:16.671990,794778,control,view,69.92490001747706
2016-10-26 02:32:11.493105,858718,control,view,215.33895842342048
2016-10-26 02:38:14.534002,891784,control,view,89.77984670943925
2016-10-26 04:11:56.156100,311924,control,view,65.62264655052874
2016-10-26 05:41:53.400184,360091,control,view,17.762477969763168
2016-10-26 09:36:50.174728,609170,control,view,19.565656950881017
2016-10-26 11:57:13.101354,449975,experiment,view,63.52410162805617
2016-10-26 13:59:32.392827,864804,experiment,view,320.6689546201931
2016-10-26 14:40:22.595199,793710,control,view,99.44039377385808
2016-10-26 17:15:03.527147,409581,control,view,44.45545347364505
2016-10-26 20:40:42.478039,596551,experiment,enroll,171.87166105511722
2016-10-26 22:41:27.578740,599049,experiment,view,191.016015415874
2016-10-26 23:08:09.884949,877614,experiment,enroll,51.80893057331722
2016-10-27 00:54:45.465380,274688,experiment,view,151.64954193313096
2016-10-27 02:06:31.044757,890062,control,view,118.75775729400058
2016-10-27 02:36:53.072955,526612,control,view,66.70214462516702
2016-10-27 04:12:43.383028,658861,control,view,182.7725001800977
2016-10-27 04:47:26.279273,767153,control,enroll,195.16134032097008
2016-10-27 04:48:21.082765,767153,control,view,
2016-10-27 07:57:50.276007,357860,control,view,205.49547570510663
2016-10-27 10:11:13.876085,196162,experiment,view,152.5765757426631
2016-10-27 10:23:44.300784,511495,experiment,view,124.27636359672596
2016-10-27 13:59:23.318776,753380,experiment,view,137.15204218325832
2016-10-27 14:28:37.401566,906210,control,view,216.57191912216908
2016-10-27 14:40:01.304328,421431,control,view,109.59550558015269
2016-10-27 16:24:41.523158,250864,experiment,view,247.38511674687985
2016-10-27 16:25:21.137459,648965,control,enroll,166.57367948669526
2016-10-27 16:36:37.638974,238892,experiment,view,59.421326701969
2016-10-27 17:31:38.236876,420273,control,enroll,45.44488623751979
2016-10-27 17:31:50.526215,588684,experiment,view,119.98444656081092
2016-10-27 17:43:20.116558,226422,experiment,view,70.63101062743624
2016-10-27 18:41:58.401803,399256,experiment,view,68.38167053519071
2016-10-27 18:58:50.073709,461239,control,enroll,63.78170533563261
2016-10-27 19:36:14.291130,577158,experiment,view,19.60713671518297
2016-10-27 19:49:14.269242,310722,experiment,view,150.17858300380624
2016-10-27 22:00:33.654677,748503,experiment,view,94.20473284828941
2016-10-27 22:09:02.278052,906328,experiment,view,207.2377758344297
2016-10-27 22:30:54.914393,252789,control,view,15.979520620788605
2016-10-27 22:55:27.061525,441809,experiment,view,181.30467228838646
2016-10-27 23:25:08.740970,801375,experiment,view,114.68236777438152
2016-10-27 23:57:08.200466,507176,control,view,151.68500779243084
2016-10-28 00:51:21.747666,801293,experiment,view,146.20283735724848
2016-10-28 01:14:23.971205,564921,control,view,160.80270559206778
2016-10-28 01:52:33.399613,263360,experiment,view,52.01334374994697
2016-10-28 02:13:55.192727,413122,experiment,enroll,123.78064638925927
2016-10-28 04:45:10.503486,491480,experiment,view,107.88656758258296
2016-10-28 04:46:52.738340,321778,experiment,view,34.76009613543067
2016-10-28 07:04:40.287884,376218,experiment,enroll,237.4360280784865
2016-10-28 07:45:57.438997,468419,experiment,view,46.137489959370726
2016-10-28 08:11:31.954525,439990,control,enroll,242.4316124685228
2016-10-28 09:12:44.092081,502910,experiment,view,110.64507028060028
2016-10-28 10:58:53.003701,803444,control,view,71.21719348210979
2016-10-28 11:48:49.788992,481705,experiment,view,107.658181400279
2016-10-28 11:59:25.255891,827262,experiment,enroll,98.42839144976931
2016-10-28 12:10:19.337779,494105,control,enroll,54.9476320166579
2016-10-28 12:10:22.209003,786242,experiment,view,36.570382977262
2016-10-28 12:56:59.391586,636017,experiment,view,234.35445493733292
2016-10-28 13:25:17.091167,498430,control,view,119.118309558757
2016-10-28 14:33:43.978995,684831,control,view,145.39921394236598
2016-10-28 18:10:02.652487,389939,control,view,76.7961265618497
2016-10-28 18:44:33.077143,588405,experiment,view,46.88923548339486
2016-10-28 19:21:50.407620,505553,experiment,view,105.67881989533156
2016-10-28 20:07:29.796200,735733,control,view,171.0084248920771
2016-10-28 20:10:53.037814,301323,experiment,view,59.459732608412295
2016-10-28 20:48:43.423161,504987,experiment,view,44.25395983258092
2016-10-28 22:16:43.708740,921977,control,view,268.1524462934259
2016-10-28 22:40:49.829054,497959,control,view,60.30558080227802
2016-10-28 22:54:50.753484,412228,experiment,view,138.68935533884095
2016-10-28 23:12:00.198235,899071,experiment,view,158.64253248748298
2016-10-29 00:55:22.442182,415105,control,view,106.92199754742279
2016-10-29 00:56:58.632446,527653,control,view,111.10892420883015
2016-10-29 01:01:03.949665,320716,control,enroll,39.74034560483139
2016-10-29 01:06:30.380800,763531,experiment,view,82.07244625519245
2016-10-29 01:23:02.038129,481074,control,enroll,177.22098111767818
2016-10-29 01:46:15.167745,365247,experiment,view,101.9002644435157
2016-10-29 04:03:33.026443,424275,experiment,view,105.26239156758068
2016-10-29 04:17:32.556533,585937,experiment,enroll,46.10108491373815
2016-10-29 04:50:29.487128,564383,control,view,55.735336967622175
2016-10-29 05:12:28.571216,411316,experiment,enroll,99.64093392140423
2016-10-29 05:22:36.895927,213119,control,view,73.7750798348264
2016-10-29 05:41:18.715954,201728,experiment,view,157.55266836546397
2016-10-29 06:01:19.291705,281074,control,enroll,188.45095450553555
2016-10-29 08:20:53.737715,379256,experiment,view,215.14243732194615
2016-10-29 09:20:44.782281,725937,experiment,enroll,61.66466087358654
2016-10-29 09:36:06.830018,196115,control,view,11.101195363689923
2016-10-29 09:37:41.648751,196115,control,enroll,
2016-10-29 10:12:47.358208,878149,experiment,enroll,155.74066090576406
2016-10-29 10:13:02.643228,520758,control,view,212.63940885766024
2016-10-29 10:28:38.090631,547886,experiment,view,67.37897208675986
2016-10-29 10:39:14.332283,372323,experiment,view,69.34312566337577
2016-10-29 10:44:03.605160,621615,experiment,enroll,3.933452109952056
2016-10-29 10:50:50.948612,439693,control,view,195.2518386831261
2016-10-29 10:55:05.931632,724095,control,view,23.87120716412727
2016-10-29 11:07:54.624880,840471,control,view,254.42344757274682
2016-10-29 12:06:25.585317,639253,control,view,202.6575411706821
2016-10-29 13:01:37.629221,420200,control,enroll,109.17632256988821
2016-10-29 14:07:10.939584,513251,control,enroll,209.57652768243787
2016-10-29 15:12:54.059213,450224,control,view,97.64476095483096
2016-10-29 15:23:51.056891,918524,control,view,37.787594936838936
2016-10-29 16:02:07.521446,290055,experiment,view,61.22146176482771
2016-10-29 18:02:38.666617,929649,control,enroll,156.42434419838898
2016-10-29 18:32:53.716916,276758,control,view,56.882882697340115
2016-10-29 19:32:11.371206,226315,control,view,100.15244018821613
2016-10-29 20:08:16.147717,924955,experiment,view,125.02351927444056
2016-10-29 20:38:58.642552,418650,control,view,181.962439545234
2016-10-29 20:50:39.338587,218372,control,view,121.84769118796702
2016-10-29 21:13:02.608577,905672,experiment,enroll,58.285646149139616
2016-10-29 21:32:43.652268,663692,control,enroll,88.54363308668808
2016-10-29 22:18:12.232933,826894,control,view,70.61601366030851
2016-10-29 23:10:23.180115,334382,control,view,221.02329488712815
2016-10-29 23:40:43.594533,542999,control,enroll,259.3687382349888
2016-10-29 23:41:44.642893,542999,control,view,
2016-10-29 23:56:01.945068,692020,experiment,view,169.17521342985884
2016-10-30 00:22:25.967394,210701,experiment,view,76.42861231847345
2016-10-30 00:49:25.923046,827197,control,view,187.19502444695968
2016-10-30 00:49:42.297660,469405,control,view,23.672551678205323
2016-10-30 01:41:54.201324,518769,experiment,view,178.93966492525172
2016-10-30 02:29:02.527556,275927,control,view,244.4626597848444
2016-10-30 04:22:10.028833,634763,control,view,140.222590762849
